CALL_CENTER_ID,ESCALATED,DAILY_CALLS,MONTHLY_CALLS,CALL_TARGET,REASON,MONTHS_CUSTOMER,NEGATIVE_RATING,DAYS_PROD_OUT_OF_SERVICE,PRODUCT_AGE,CALL_INQUIRIES,NUM_CALLERS,CALL_TIME,PRODUCT_TYPE,FEEDBACK,Sentiment
911423,0,189,825,1176,ProdFailure,16,0,0,233.8485347,5,30,39.06489297,Desktop,The delivery was on time.,1
669866,0,190,521,1574,ProdFailure,19,0,0,248.7235332,0,28,21.92019846,Laptop,Very easy to use.,1
397794,0,190,623,922,ProdFailure,0,0,0,60.29414318,0,23,34.8169595,Software,"Uncomfortable In the Ear, Don't use with LG VX9900 (EnV).",0
961799,0,190,75,286,ProdFailure,,0,0,60.32825275,1,18,42.35846148,Other,The volume switch rocketed out of the unit to a destination unknown.,0
602275,0,190,434,786,ProdFailure,1,,1,301.4036915,1,10,38.25309688,Other,"It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of soun",1
583706,0,190,1721,1958,ProdFailure,10,0,0,276.7633406,0,38,24.4756899,Laptop,I'd like to return it.,0
577092,0,190,1302,1681,ProdFailure,3,0,0,140.6893429,0,20,24.78815021,Software,The keyboard is really worthwhile in usefulness and is sturdy enough I don't expect any problems.,1
503632,0,190,1671,2001,ProdFailure,9,0,0,256.6483436,0,38,23.66867849,Laptop,"Verizon's bills, however, are difficult to understand even though their pricing plans are simple.",0
519351,0,190,222,1694,ProdGlitch,7,0,0,296.0801937,0,27,27.64001806,Server,"After charging overnight, these batteries work great.",1
691547,0,190,756,1003,ProdGlitch,8,0,0,93.15954491,0,16,33.51848053,Laptop,You won't regret it!,1
93266,0,190,1071,1327,ProdFailure,7,0,0,91.37193169,0,13,31.44261162,Laptop,I love this phone!.,1
888742,0,190,574,862,ProdFailure,5,,,175.5,,16,,Software,A Disappointment.,0
295615,0,190,474,800,ProdFailure,12,0,0,95.36666667,1,10,,Other,Its not user friendly.,0
181497,0,190,430,757,,,,,,,,,,Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone i,0
932618,0,190,1220,1580,ProdFailure,2,,1,374.0333333,,52,,Software,"Then I exchanged for the same phone, even that had the same problem.",0
87292,0,190,1458,1903,ProdFailure,13,,,109.6666667,1,24,,Laptop,This results in the phone being either stuck at max volume or mute.,0
697589,1,190,420,640,ProdFailure,9,0,0,30.46666667,3,8,,Desktop,This PDA rocks.,1
191367,1,190,647,1197,ProdFailure,19,0,4,349,0,20,,Laptop,"It is super charged up for use as a small hybrid palmtop/camera/cellphone, and excels in those roles.",1
66939,1,190,463,720,ProdFailure,5,1,1,215.0333333,6,24,,Laptop,"I would definitely recommend the Jabra BT250v for those who are looking for comfort, clarity and a great price!",1
24176,1,190,1711,2000,ProdFailure,9.8,3,0,153.1666667,0,26,,Other,I had Verizon 2 years ago and really liked their service.,1
746331,1,190,930,1180,ProdFailure,1,0,0,40.56666667,0,10,,Software,Pretty piece of junk.,0
950703,0,190,1041,1650,,,0,,254.7424804,,24,39.61320557,Other,Plug was the wrong size.,0
520278,1,190,1052,1300,ProdGlitch,5,1,0,237.4333333,1,27,,Server,Works as described.,1
112355,0,190,1659,2170,ProdFailure,13,0,0,214.0333333,1,32,,Software,Save your money.... I've had this item for 11 months now.,0
100754,1,190,1006,1225,ProdFailure,10,0,,81.25254742,0,27,41.86363105,Desktop,Bad Purchase.,0
817483,1,190,246,470,ProdGlitch,19,0,0,159.1052252,4,31,53.54819585,Desktop,WELL IM SATISFIED.,1
805676,1,190,151,232,ProdGlitch,3.2,1,1,64.9,3,21,,Other,"The bose noise cancelling is amazing, which is very important for a NYC commuter.",1
332117,0,190,1057,1725,ProdFailure,6,0,0,216.4390359,4,23,41.04674812,Software,This battery is an excellent bargain!,1
809098,0,190,424,656,ProdFailure,7,0,0,90.67644435,3,14,42.22671648,Other,Defective crap.,0
956538,0,191,519,664,ProdFailure,7,0,0,100.1818877,3,15,41.15508261,Other,I would have given no star if I was able.,0
478574,0,191,314,571,ProdFailure,16,0,0,100.0326359,1,17,39.90704163,Other,I wear glasses and it fits fine with them.,1
947349,0,191,1051,1768,ProdFailure,6,0,0,211.4003375,4,24,41.41312385,Software,"The sound quality for the device is unacceptable.Unless you are in a really quiet area, you almost hear nothing.",0
12930,0,191,464,644,ProdFailure,16,0,0,285.7252577,0,22,30.77453617,Other,I would not recommend this item to anyone.,0
626889,0,191,1291,1975,ProdGlitch,12,0,0,207.1551738,0,21,36.14177784,Laptop,The holster that arrived did not match the photo in the ad.,0
469473,0,191,487,1159,ProdFailure,15,0,0,264.9150843,0,19,25.40820478,Laptop,great...no problems at all!.,1
60176,0,191,584,767,ProdFailure,15,1,0,203.1410764,1,21,36.22872963,Other,"As an earlier review noted, plug in this charger and nothing happens.",0
798160,0,191,220,618,ProdGlitch,5,0,0,201.1354777,0,13,28.8888762,Laptop,This frog phone charm is adorable and very eye catching.,1
887011,0,191,732,930,ProdFailure,1,2,1,113.6945661,2,26,36.38416382,Other,You never know if you pushed it hard enough or the right number of times for the function you want or not.,0
572421,0,192,689,987,ProdFailure,1,0,0,166.8165741,4,19,33.03507598,Software,The sound is clear and the people I talk to on it are amazed at the quality too.,1
495851,0,192,544,816,ProdFailure,16,0,0,198.7025164,0,21,37.74942653,Other,I got the aluminum case for my new Palm VX and it worked really well--it has protected my handheld perfectly so fa,1
178682,1,192,623,913,ProdFailure,8,0,1,92.33333333,4,13,,Desktop,"very good product, well made.",1
591936,0,192,733,954,ProdFailure,1,0,0,169.9797497,4,19,33.29929576,Software,Mobile Phone Tools are a must have.,1
215434,0,192,1016,1608,,,1,,260.8349929,,23,37.12360431,Other,I am very impressed with the job that Motorola did on the sturdiness of this phone.,1
793488,0,192,835,1097,ProdGlitch,4,0,0,101.498812,1,25,37.07704153,Laptop,"I received my orders well within the shipping timeframe, everything was in good working order and overall, I am ve",1
971742,0,192,964,1155,ProdFailure,7,0,0,128.7145138,1,20,22.18728999,Laptop,The phone is sturdy and waterproof.,1
934289,0,192,1537,1998,ProdFailure,13,,,121.9429162,0,24,29.80285908,Laptop,I am not impressed with this and i would not recommend this item to anyone.,0
459859,0,192,652,139,ProdFailure,7,,,57.59183135,0,16,42.50243535,Other,My only complaint is the standard sound volume is a little low even when turned up to 5(of 5),0
295156,0,192,622,765,ProdFailure,18,0,0,199.8756458,1,21,36.02366277,Other,Thanks again to Amazon for having the things I need for a good price!,1
359529,0,192,324,970,ProdGlitch,6,0,0,130.8666667,0,15,,Other,I ended up sliding it on the edge of my pants or back pockets instead.,1
565035,0,192,577,965,ProdFailure,0,0,0,80.60236311,0,23,37.50810314,Software,I had to go to a store and bought a new NOKIA phone which is working great.,1
630804,0,192,244,1288,ProdFailure,9,0,0,355.7984125,1,10,41.14774922,Other,Works great!.,1
332451,0,192,313,602,ProdFailure,18,0,0,170.5812991,1,20,35.60054495,Laptop,REALLY UGLY.,0
800799,1,193,1090,1350,ProdFailure,3,0,0,98.43333333,13,14,,Software,"horrible, had to switch 3 times.",0
342380,0,193,831,1120,ProdFailure,15,0,0,255.788289,5,31,35.514488,Desktop,The noise shield is incrediable.,1
118950,0,193,844,1193,ProdFailure,15,0,0,238.6686971,4,31,38.29827816,Desktop,No real improvement.,0
216500,0,193,505,761,ProdFailure,9,2,0,78.27662528,3,27,36.02690437,Desktop,Razr Battery - Good buy.,1
50424,0,193,537,780,ProdFailure,5,,,114.1426962,0,7,36.99134349,Other,Keep up the good work Amazon!!,1
890207,0,193,1485,1957,ProdFailure,12,,,110.3276351,0,23,30.53661059,Laptop,They refuse to refund or replace.,0
198609,0,193,736,890,ProdFailure,0,2,1,113.4535612,2,25,33.49881538,Other,Unfortunately it's easy to accidentally activate them with the gentle-touch buttons if you accidentally touch the,0
825556,0,193,319,538,ProdFailure,17,0,0,178.4596372,1,20,37.13471233,Laptop,So I basically threw my money out the window for nothing.,0
771015,1,193,277,437,ProdFailure,7,1,0,167.6579808,1,16,35.08607055,Software,Great case and price!,1
801488,0,193,768,1030,ProdGlitch,13,0,0,169.2487527,0,27,34.87635872,Desktop,All it took was one drop from about 6 inches above the kitchen counter and it was cracked.I am not impressed and I,0
704992,0,193,997,1269,ProdGlitch,0,0,1,301.753574,1,20,43.29094169,Desktop,"Bluetooth range is good - a few days ago I left my phone in the trunk, got a call, and carried the conversation wi",1
385095,1,193,1520,1820,ProdGlitch,1,,,,,,,Server,"Small, sleek, impressive looking, practical setup with ample storage in place.",1
111807,0,193,399,1012,ProdGlitch,4,0,0,140.0516383,0,14,31.54569415,Other,The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.,1
494261,0,193,339,1027,ProdGlitch,6,0,0,145.0202453,0,14,31.87421747,Other,none of the new ones have ever quite worked properly.,0
539896,0,193,987,1211,ProdGlitch,0,0,1,313.9245154,0,20,43.08554305,Desktop,I am glad I purchased it.,1
508534,0,193,1464,1928,ProdFailure,13,,,110.6488068,1,23,29.97557603,Laptop,I've missed numerous calls because of this reason.,0
288597,0,193,910,1168,ProdFailure,6,0,0,163.2821181,1,20,20.20603258,Laptop,"Perhaps my phone is defective, but people cannot hear me when I use this.",0
876889,0,193,515,835,ProdFailure,13,0,0,89.525932,0,9,7.148413213,Other,Don't buy this product.,0
377424,1,193,964,1578,ProdFailure,3,0,0,1168.233561,0,0,40.20613826,Other,"sucked, most of the stuff does not work with my phone.",0
442624,0,193,727,1060,ProdFailure,11,0,0,193.7070998,1,13,30.68610563,Software,"No shifting, no bubbling, no peeling, not even a scratch, NOTHING!I couldn't be more happier with my new one for t",1
909998,0,194,399,1062,ProdGlitch,6,0,0,129.1782772,0,14,31.92215492,Other,Worst software ever used.... If I could give this zero stars I would.,0
486978,0,194,450,789,,,,,,,,40.02396798,,Trying to make a call on these is an exercise in frustration.,0
960064,0,194,635,124,ProdFailure,5,,,64.40760462,1,16,40.57016916,Other,The case is a flimsy piece of plastic and has no front or side protection whatsoever.,0
280803,0,194,1674,2009,ProdFailure,9,0,0,264.6979824,1,37,25.63079874,Laptop,"I own a Jabra Earset and was very happy with it, but the sound quality, especially outgoing, on this is better.",1
468562,0,194,513,761,ProdFailure,1,0,0,222.8321181,0,11,36.2633362,Software,"I love the camera, it's really pretty good quality.",1
652960,0,194,393,1035,ProdGlitch,6,0,0,127.5305161,0,15,31.36762719,Other,Thank you for such great service.,1
845507,0,194,530,828,ProdFailure,18,0,0,206.9666667,1,22,,Other,Its a total package.,1
955386,0,194,1098,1727,ProdFailure,5,0,0,204.1054149,3,23,43.33840721,Software,"The seller is very understanding and patient, I would definitely buy from them again.",1
578420,0,194,1107,1734,ProdFailure,6,0,0,217.4067053,4,23,42.22040715,Software,I give Wirefly 1 star.I will contact Cingular/AT&T; and inform them of this practice.,0
749820,1,194,862,1269,ProdGlitch,0,0,0,,0,0,34.48084978,Other,It's AGGRAVATING!,0
959004,1,194,1780,2193,ProdGlitch,12,0,0,214.3666667,0,26,,Laptop,Great product for the price!.,1
182014,0,194,526,804,ProdFailure,9,2,0,65.84753037,2,28,34.9508231,Desktop,"I have purchased these for both family and friends, and all enjoy their clarity and ease of use",1
148970,0,194,715,1007,ProdFailure,,1,1,223.1710844,2,13,40.70504371,Other,Virgin Wireless rocks and so does this cheap little phone!,1
975621,0,195,945,1277,ProdFailure,11,,,132.4078556,,24,30.85706709,Laptop,"None of it works, just don't buy it.",0
258297,1,195,1000,1223,ProdFailure,3,0,0,58.86102746,0,9,38.12151833,Software,"Muddy, low quality sound, and the casing around the wire's insert was poorly super glued and slid off.",0
429390,0,195,513,777,,,,,,,,37.39831656,,Please dont waste your money.,0
604122,0,195,926,1526,ProdGlitch,3,0,0,106.7126279,0,16,35.3676568,Laptop,"All in all, I'm quite satisfied with this purchase.",1
197530,0,195,987,1226,ProdGlitch,0,0,1,324.2570838,0,20,42.54602091,Desktop,"If you are looking for a good quality Motorola Headset keep looking, this isn't it.",0
755201,0,195,889,1400,ProdFailure,13,0,0,163.5625044,1,25,33.00501666,Desktop,Yet Plantronincs continues to use the same flawed charger design.,0
178084,0,195,94,300,ProdFailure,0,1,0,33.46666667,2,4,,Other,Disapointing Results.,0
347911,0,195,1050,1383,ProdFailure,12,0,2,219.1333333,0,25,,Software,Cumbersome design.,0
947773,1,195,500,891,,7,2,1,86.23333333,4,25,,Laptop,"Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!",1
773094,1,195,470,700,ProdFailure,15,0,0,220.1666667,5,21,,Desktop,Great Product.,1
740890,0,195,88,1706,ProdGlitch,23,0,0,76.78849548,2,20,31.58400286,Desktop,It's A PIECE OF CRAP!,0
717763,0,195,584,892,ProdFailure,6,,,172.8721456,,15,38.82378279,Software,"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than",0
182951,0,195,520,899,ProdFailure,12,0,0,110.7603066,0,9,4.337283357,Other,This fixes all the problems.,1
472694,0,195,586,139,ProdFailure,4,,,69.00502714,0,16,42.50002486,Other,Worst ever.,0
298765,0,195,488,725,ProdFailure,9,0,0,191.2753966,1,42,39.61242564,Laptop,I am very happy,1
636301,0,195,105,709,ProdFailure,,0,0,247.7919915,0,22,39.75560513,Software,"I've had no trouble accessing the Internet, downloading ringtones or performing any of the functions.",1
594580,0,195,1004,1215,ProdGlitch,0,0,0,306.1111041,1,20,43.02182338,Desktop,"I can barely ever hear on it and am constantly saying ""what?""",0
843850,0,196,640,900,ProdFailure,9,0,0,195.8,2,19,,Desktop,The battery life is highly unacceptable.,0
614929,1,196,1176,1499,ProdFailure,4,0,0,114.2136149,1,12,31.22280265,Other,That company is a joke.,0
369730,1,196,944,1237,ProdFailure,19,,2,92.7393804,0,22,84.37903408,Server,It does everything the description said it would.,1
34341,0,196,551,862,ProdFailure,18,0,0,223.6033292,1,22,33.7552728,Other,Due to this happening on every call I was forced to stop using this headset.,0
144416,1,196,1095,1360,ProdFailure,12,2,0,183.9666667,3,32,,Laptop,"It works great with a car charger, especially if you cannot plug in two adapters at the same time.",1
865237,0,196,332,618,ProdFailure,14,0,0,119.4730729,1,17,37.78452367,Other,"Verizon tech support walked my through a few procedures, none of which worked and I ended up having to do a hard r",0
756684,0,196,536,800,ProdFailure,6,,,99.08554237,0,8,37.51829781,Other,"Voice Quality, Signal Strength, Dropped Calls.",0
82602,0,196,499,845,ProdFailure,12,0,0,92.81133323,0,10,7.614065422,Other,It plays louder than any other speaker of this size; the price is so low that most would think the quality is lack,1
472299,0,196,859,1127,ProdFailure,18,0,0,239.1377941,4,31,36.03118029,Desktop,Better than expected.,1
369082,0,196,1288,1629,ProdFailure,2,,1,382.312217,,52,36.06796344,Software,"It feels poorly constructed, the menus are difficult to navigate, and the buttons are so recessed that it is diffi",0
472081,0,197,335,612,ProdFailure,17,0,0,112.1587412,0,18,40.72529612,Other,Battery is holding up well.,1
12206,0,197,497,1132,ProdFailure,16,0,0,251.1041979,0,19,25.03374576,Laptop,Also difficult to put on.I'd recommend avoiding this product.,0
709349,1,197,623,846,ProdFailure,0,1,0,88.12651678,1,22,54.24133474,Desktop,"I only used it two days, and it wasn't always easy to hear with.",0
698382,0,197,930,1133,ProdFailure,6,0,0,135.8138569,3,21,19.70439447,Laptop,I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoki,0
579877,0,197,329,759,ProdFailure,9,0,0,283.1,0,19,,Laptop,Sprint - terrible customer service.,0
769787,0,197,239,1348,ProdFailure,9,0,0,374.1271833,0,10,38.8656552,Other,Linked to my phone without effort.,1
882399,0,197,609,898,ProdFailure,0,0,0,82.10388101,0,22,36.27999035,Software,THey are so cool!,1
249844,0,197,57,244,ProdFailure,,0,0,60.15632991,1,19,41.36387828,Other,Easy to use.,1
476104,0,197,1051,1473,ProdFailure,11,0,2,225.6961276,0,24,43.00965053,Software,Better Than New.,1
802686,0,197,707,973,ProdFailure,0,0,0,94.86046638,0,17,25.55670764,Desktop,"What possesed me to get this junk, I have no idea...",0
19009,1,197,1395,1721,ProdFailure,0,0,0,101.9435185,6,17,32.76108398,Other,Piece of trash.,0
861885,0,197,193,1332,ProdFailure,9,0,0,342.3163573,1,9,40.14790835,Other,A pretty good product.,1
505249,0,198,735,957,ProdFailure,0,0,0,70.02915918,0,17,25.59661737,Desktop,This is a great phone!.,1
691665,0,198,567,831,ProdFailure,11,0,0,85.25361922,0,10,7.862193632,Other,"For the price on Amazon, it is an excellent product, which I would highly recommend.",1
167897,0,198,514,680,ProdGlitch,1,0,0,130.9747908,0,17,32.30494412,Software,Their Research and Development division obviously knows what they're doing.,1
935614,0,198,474,779,,,,,,,,37.3082467,,"The real killer is the volume, and of course it breaking.",0
789347,0,198,991,1217,ProdGlitch,4,0,1,302.1278732,1,20,39.51062834,Desktop,Those phones are working just fine now.,1
350858,0,198,138,855,ProdFailure,20,0,0,229.5182951,3,40,35.31106586,Other,I am more than happy with this product.,1
351838,0,198,637,146,ProdFailure,4,,,62.3597382,1,17,41.87419791,Other,Poor Construction.,0
158224,0,198,650,951,ProdFailure,1,0,0,73.0813375,0,16,27.44254252,Desktop,This is infuriating.,0
361642,0,198,691,951,ProdGlitch,6,0,0,59.45925619,0,16,31.25482163,Laptop,"Overall, I would recommend this phone over the new Walkman.",1
234329,0,199,909,1543,ProdGlitch,4,0,0,103.9754422,0,17,35.40591994,Laptop,Sprint charges for this service.,0
583429,0,199,1282,1620,ProdFailure,1,,0,374.0237669,,52,37.88816696,Software,"It is cheap, and it feel and look just as cheap.",0
409918,0,199,1687,2242,ProdFailure,12,0,0,217.6372546,0,32,41.5493313,Software,It fits my ear well and is comfortable on.,1
396214,0,199,646,915,ProdFailure,6,,,178.574866,,16,37.72580119,Software,It doesn't work in Europe or Asia.,0
305079,0,199,457,825,,,,,,,,39.31387802,,clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.,1
738049,0,199,964,1300,ProdFailure,27,0,0,274.2825562,3,16,32.46920265,Software,I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day with,1
767441,0,199,1328,1991,ProdGlitch,14,0,0,197.923806,0,22,35.33060397,Laptop,I was amazed at the quick arrival of the two original lg cell phone batteries and and at a fraction of the price.,1
370759,0,199,255,900,ProdFailure,8,0,0,138.9905144,0,20,30.27109245,Laptop,the worst phone from samsung...crap..... this crappy Samsung E715.. is the worst i have ever seeen.,0
727681,1,199,936,1300,ProdFailure,9,2,5,210.9666667,2,18,,Software,the charger worked for about a week and then completely stopped charging my phone.,0
478176,0,199,1709,2222,ProdFailure,13,0,0,220.0164639,1,31,42.23579636,Software,Poor product.,0
885602,0,199,688,1075,ProdFailure,10,0,0,202.9341954,2,13,30.95751627,Software,However I needed some better instructions.,0
912924,0,199,46,236,ProdFailure,,0,0,63.53525475,1,19,40.44237823,Other,You need two hands to operate the screen.This software interface is decade old and cannot compete with new softwar,0
792914,0,199,162,705,ProdFailure,,0,0,242.3654026,0,22,39.44625142,Software,Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).,1
202040,0,199,741,940,ProdGlitch,7,0,0,81.4143517,0,15,32.03355046,Laptop,"Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.",0
311674,0,199,781,1020,ProdGlitch,12,0,0,160.3670328,0,27,34.09975711,Desktop,DO NOT BUY DO NOT BUYIT SUCKS,0
127426,0,200,599,127,ProdFailure,5,,,63.39540036,0,17,40.44657932,Other,This is a great product..... sure beats using your fingers!.,1
141597,0,200,389,806,ProdFailure,8,0,0,295.3007793,0,18,40.39095601,Laptop,"Plus, I seriously do not believe it is worth its steep price point.",0
361552,0,200,96,319,ProdFailure,0,1,0,24.68623145,1,3,28.94036033,Other,All the other cases I've tried normally fall apart after a few months but this one seems to be in for the long hau,1
653681,0,200,430,614,ProdFailure,14,0,0,276.5624153,0,20,29.29517878,Other,Very Dissapointing Performance.,0
946475,0,200,990,1400,ProdGlitch,,,,,,,,,Don't make the same mistake that I did and please don't buy this phone.,0
143427,1,200,720,1030,ProdFailure,0.5,0,0,174.3,3,23,,Laptop,This phone might well be the worst I've ever had in any brand.,0
488997,0,200,1707,2242,ProdFailure,11,0,0,207.0346845,0,32,41.10248922,Software,Case was more or less an extra that I originally put on but later discarded because it scratched my ear.,0
260491,0,200,467,702,ProdFailure,9,0,0,179.0823743,1,41,40.43069541,Laptop,I recommend iGo to anyone with different brand cell phones/mp3 players in the family.,1
805145,1,200,689,998,ProdFailure,11,1,1,117.6666667,0,23,,Laptop,Don't bother - go to the store.,0
385357,1,200,,1157,ProdGlitch,,0,2,132.5333333,0,10,,Other,"I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!",1
639642,1,200,712,1092,ProdFailure,10,,,,,,,Other,I did not have any problem with this item and would order it again if needed.,1
658066,1,200,279,,ProdGlitch,21,,,,,,,Desktop,You get what you pay for I guess.,0
757104,1,200,1455,1940,ProdGlitch,4.5,0,0,67.9,5,5,,Server,"Not only did the software do a great job of this, I could also make my own ringtones form my existing CDs without",1
83537,1,200,1250,1650,ProdFailure,2,0,0,314.5,0,30,,Laptop,im surprised this is a good quality car charger and there's not much reviews about it.,1
836558,1,200,734,940,ProdFailure,9,0,0,270,2,14,,Desktop,These are fabulous!,1
427236,0,200,993,1391,ProdGlitch,10,0,0,162.3666667,1,23,,Laptop,"However, BT headsets are currently not good for real time games like first-person shooters since the audio delay m",0
815748,0,200,697,1800,,11,0,0,366.3,1,17,,Other,I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable wa,1
208228,0,200,599,1000,ProdFailure,8,,1,106.8333333,2,18,,Software,Disappointing accessory from a good manufacturer.,0
24733,0,200,,900,ProdGlitch,8,0,0,181.7,1,16,,Other,"Performed awful -- muffled, tinny incoming sound and severe echo for those on the other end of the call.",0
208653,0,200,300,465,ProdGlitch,5,1,,127.6,,11,,Server,Very wind-resistant.,1
823720,0,200,797,1176,ProdFailure,10,0,0,291.1666667,2,17,,Other,"Obviously they have a terrible customer service, so you get what you pay for.",0
75905,0,200,557,1052,ProdFailure,16,0,3,282.0666667,1,36,,Laptop,"They do not last forever, but is not overly expensive to replace.Easy to operate and the sound is much better than",1
400838,0,200,857,942,ProdFailure,2,1,0,123.9,0,20,,Laptop,"I contacted the company and they told me that, although the unit was still under warranty, if I couldn't produce m",0
26446,0,200,,738,ProdFailure,4,0,0,404.7666667,0,24,,FARMING,Linksys should have some way to exchange a bad phone for a refurb unit or something!,0
341561,0,200,1250,1629,ProdFailure,7,0,0,178.5333333,0,38,,Laptop,Phone is sturdy as all nokia bar phones are.,1
158720,0,200,133,501,ProdFailure,26,0,2,214.0333333,0,25,,Other,Great phone.,1
39224,0,200,320,563,ProdFailure,1,0,0,113.5666667,1,17,,Other,"When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides.",0
771433,0,200,1263,1714,,26,,5,329.5666667,1,28,,Desktop,I'm pleased.,1
397025,0,200,,649,ProdGlitch,8,0,0,122.6666667,2,5,,Software,Battery is terrible.,0
566490,0,200,668,1000,ProdGlitch,5,0,0,217.2666667,1,13,,Other,I found the product to be easy to set up and use.,1
261756,0,200,561,932,ProdGlitch,18,0,0,630.0333333,1,24,,Laptop,The earpiece on this is too large or too heavy...it keeps falling out of my ear.,0
566353,0,200,818,1066,ProdFailure,24,,1,313.7666667,1,43,,Desktop,Utter crap.. Sound quality is TERRIBLE.,0
25885,0,200,618,955,ProdGlitch,14,0,0,135.9666667,0,14,,Software,"The charger arrived within the promised timeframe, but it did not work.",0
597647,0,200,490,982,ProdFailure,2,0,4,167.3666667,0,47,,Software,"No ear loop needed, it's tiny and the sound is great.",1
424871,0,200,743,1050,ProdFailure,,0,0,180.6,2,25,,Other,"Finally, after three or four times the spring of the latch broke and I could not use it any longer on the visor.",0
358494,0,200,1450,1175,,5,0,0,96.4,3,34,,Laptop,"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall,",1
803925,0,200,566,906,ProdFailure,2,0,0,155.2,1,22,,Software,Talk about USELESS customer service.,0
159118,0,200,1356,1770,ProdGlitch,8,0,0,321.6333333,0,17,,Desktop,"It felt too light and ""tinny."".",0
570129,0,200,,1280,ProdGlitch,0,0,0,314.5333333,3,21,,Other,This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.,0
518669,0,200,294,520,ProdFailure,,0,0,219.1333333,0,13,,Other,I'm happy about this purchase- good quality and low price.,1
633607,0,200,1324,1800,ProdFailure,22,0,0,221.1666667,1,24,,Laptop,I love the look and feel of Samsung flipphones.,1
259853,0,200,832,1320,ProdFailure,11,0,0,97.4,3,15,,Other,Its well-designed and very sharp -- the blue is a very nice color.,1
954065,0,200,1278,2775,ProdGlitch,3,0,0,193.8,0,15,,Desktop,Does everything it should and more.,1
298069,0,200,390,620,ProdFailure,6,0,0,170.4333333,2,27,,Software,I could not recommend these more.,0
307147,1,200,1610,2040,ProdFailure,5,3,7,205.9333333,5,25,,Laptop,Nice Sound.,1
731303,1,200,1178,1540,ProdFailure,3,0,0,70.99812734,0,29,,Desktop,"Looks good in the picture, but this case was a huge disappointment!!",0
442173,1,200,603,1324,ProdFailure,25,1,0,258.6666667,1,21,,Other,Much less than the jawbone I was going to replace it with.,1
784832,1,200,1519,,ProdFailure,,2,5,146.5,1,43,,Server,Setup went very smoothly.,1
100346,1,200,785,1097,ProdFailure,9.8,,1,117.6666667,2,30,,Laptop,its extremely slow and takes forever to do anything with it.,0
734066,1,200,1040,1399,ProdFailure,15,1,1,95.36666667,4,49,,Other,"A must study for anyone interested in the ""worst sins"" of industrial design.",0
649810,1,200,160,873,ProdFailure,28,1,6,232.3333333,1,21,,Other,The first thing that happened was that the tracking was off.,0
730902,1,200,1220,1661,ProdFailure,2.6,0,2,206.9666667,1,18,,Laptop,"It is well made, easy to access the phone and has a handy, detachable belt clip.",1
438727,1,200,476,1127,ProdFailure,16,0,3,123.7666667,0,23,,Other,Then I had to continue pairing it periodically since it somehow kept dropping.,0
428287,1,200,143,500,ProdFailure,,0,1,216.0666667,1,10,,Other,Can't upload ringtones from a third party.,0
536099,1,200,1430,1856,ProdFailure,1.5,2,3,73.03333333,2,11,,Software,"Bluetooth does not work, phone locks up, screens just flash up and now it just makes calls randomly while in my po",0
738791,1,200,213,3086,ProdGlitch,2,1,0,274.9,0,30,,Laptop,Truly awful.,0
212455,1,200,110,750,ProdFailure,7,1,3,267.8333333,1,23,,Other,"It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.",1
967555,1,200,1169,1380,ProdGlitch,19,0,0,171.4666667,2,23,,Other,The volume for the ringer is REAL good (you have choices how loud).,1
592496,1,200,708,2015,,9.3,0,1,290.1667057,1,25,,Desktop,And none of the tones is acceptable.,0
76204,1,200,878,1638,,14,2,6,244.0666667,,25,,Desktop,camera color balance is AWFUL.,0
45482,1,200,860,943,ProdFailure,3.7,0,1,119.7,0,16,,Other,"This product is clearly not ready for prime time, I don't care how cool it looks, if you can't tell a call is comi",0
775924,1,200,1425,1900,ProdFailure,0.2,2,4,313.5333333,3,18,,Desktop,I love the ringtones because they are so upbeat!,1
892174,1,200,1070,1464,ProdFailure,0.1,0,2,234.3333333,2,32,,Software,Chinese Forgeries Abound!.,0
174836,1,200,779,1054,ProdFailure,4,0,0,110.6,0,17,,Desktop,Easy to pair with my Samsung Cell.,1
99127,0,200,231,475,ProdFailure,1,,,322.0045958,,24,35.45950962,Other,The instructions didn't explain that a microphone jack could be used.,0
458532,0,200,277,583,ProdFailure,16,0,0,185.1706372,1,20,38.68480699,Laptop,i would advise to not purchase this item it never worked very well.,0
515384,0,200,,782,ProdFailure,2,0,0,399.7418818,0,23,23.94885433,FARMING,Too bad you have to pay up to $$$ a month for the service!,0
